State,Year,Month,Season,Temperature_C,Humidity_pct,Pressure_hPa,WindSpeed_mps,CloudCover_pct,Rainfall_mm
West Bengal,2022,9,Monsoon,31.1,88.2,1010.0,6.5,52.9,105.9
West Bengal,2022,10,Post-Monsoon,28.9,67.3,1010.8,1.7,43.6,98.7
West Bengal,2022,11,Post-Monsoon,30.9,70.8,1006.1,3.0,67.3,86.3
West Bengal,2022,12,Winter,25.2,65.5,1009.6,-0.2,41.1,51.4
West Bengal,2023,1,Winter,22.8,76.0,1005.4,2.2,57.0,60.9
West Bengal,2023,2,Winter,22.9,72.2,1021.0,0.9,41.1,79.4
West Bengal,2023,3,Pre-Monsoon,28.9,76.4,1019.1,2.2,53.8,103.9
West Bengal,2023,4,Pre-Monsoon,33.2,66.4,1006.2,2.5,43.5,65.7
West Bengal,2023,5,Pre-Monsoon,28.6,80.1,1014.3,2.1,47.9,111.1
West Bengal,2023,6,Monsoon,24.4,93.5,1003.0,5.0,76.9,129.1
West Bengal,2023,7,Monsoon,29.0,75.0,1009.8,4.9,90.2,89.8
West Bengal,2023,8,Monsoon,32.1,84.8,1015.5,4.0,77.7,124.7
West Bengal,2023,9,Monsoon,27.5,84.6,1014.3,6.9,62.1,135.5
West Bengal,2023,10,Post-Monsoon,34.0,69.2,1010.9,1.8,34.0,36.2
West Bengal,2023,11,Post-Monsoon,29.8,82.0,1008.7,2.3,9.5,60.8
West Bengal,2023,12,Winter,26.5,70.5,1011.5,2.2,42.5,71.2
West Bengal,2024,1,Winter,26.6,71.7,1020.9,3.2,37.9,95.4
West Bengal,2024,2,Winter,26.8,80.4,1017.2,0.7,54.6,87.7
West Bengal,2024,3,Pre-Monsoon,32.9,72.3,1010.6,2.7,26.1,85.5
West Bengal,2024,4,Pre-Monsoon,32.8,66.9,1006.5,2.8,37.8,75.6
West Bengal,2024,5,Pre-Monsoon,30.9,57.2,1017.4,4.0,19.6,74.8
West Bengal,2024,6,Monsoon,30.6,89.9,1010.2,3.1,89.8,106.2
West Bengal,2024,7,Monsoon,28.4,97.9,999.8,3.0,74.7,124.5
West Bengal,2024,8,Monsoon,31.0,87.6,1030.7,4.3,71.5,81.6
West Bengal,2024,9,Monsoon,30.2,94.9,1021.4,3.0,71.3,114.4
West Bengal,2024,10,Post-Monsoon,31.2,70.1,1016.8,1.7,58.4,101.9
West Bengal,2024,11,Post-Monsoon,27.3,61.4,1005.7,3.2,15.7,40.5
West Bengal,2024,12,Winter,26.9,69.5,1014.8,1.4,43.9,58.6
Odisha,2010,1,Winter,26.4,74.9,1013.7,2.5,23.7,52.5
Odisha,2010,2,Winter,27.0,62.0,1009.8,2.9,15.8,69.1
Odisha,2010,3,Pre-Monsoon,36.5,63.0,1022.5,2.4,41.3,51.9
Odisha,2010,4,Pre-Monsoon,35.8,76.2,1007.3,1.3,13.1,57.1
Odisha,2010,5,Pre-Monsoon,35.1,78.2,1012.2,1.3,24.8,84.9
Odisha,2010,6,Monsoon,30.0,94.1,1005.5,4.8,68.1,129.7
Odisha,2010,7,Monsoon,32.5,89.0,1012.1,3.9,53.7,74.4
Odisha,2010,8,Monsoon,31.4,95.6,1014.0,4.2,89.0,124.2
Odisha,2010,9,Monsoon,32.4,78.8,985.5,4.8,53.6,91.7
Odisha,2010,10,Post-Monsoon,30.4,85.7,1015.8,2.7,47.6,90.5
Odisha,2010,11,Post-Monsoon,30.1,81.6,1005.2,2.8,11.8,60.4
Odisha,2010,12,Winter,27.4,86.4,1002.0,1.9,47.3,95.6
Odisha,2011,1,Winter,27.4,65.4,1008.9,3.7,34.2,70.6
Odisha,2011,2,Winter,26.8,63.5,1019.5,3.0,69.6,65.7
Odisha,2011,3,Pre-Monsoon,35.6,62.5,1014.1,3.5,3.9,30.9
Odisha,2011,4,Pre-Monsoon,32.9,67.4,1015.7,3.6,33.0,64.7
Odisha,2011,5,Pre-Monsoon,34.2,73.0,1005.4,3.6,39.4,81.1
Odisha,2011,6,Monsoon,29.4,89.3,1011.8,3.0,49.7,76.6
Odisha,2011,7,Monsoon,32.0,87.8,1005.9,3.7,68.2,97.8
Odisha,2011,8,Monsoon,35.3,101.4,1020.2,5.7,60.0,76.4
Odisha,2011,9,Monsoon,28.8,103.7,1009.2,3.2,68.5,108.6
Odisha,2011,10,Post-Monsoon,31.5,75.0,1007.2,3.2,25.4,59.3
Odisha,2011,11,Post-Monsoon,32.4,67.9,1009.0,3.1,22.1,47.1
Odisha,2011,12,Winter,28.1,89.4,1017.2,3.0,43.0,59.7
Odisha,2012,1,Winter,27.2,72.8,1015.3,2.6,40.7,63.9
Odisha,2012,2,Winter,27.1,63.2,1010.8,3.9,39.8,65.0
Odisha,2012,3,Pre-Monsoon,37.8,62.1,1005.2,4.2,35.7,58.9
Odisha,2012,4,Pre-Monsoon,31.6,76.6,1016.8,1.4,32.9,58.8
Odisha,2012,5,Pre-Monsoon,34.5,64.0,1021.8,3.4,29.6,49.0
Odisha,2012,6,Monsoon,30.7,86.8,1009.9,4.2,99.2,146.4
Odisha,2012,7,Monsoon,32.9,96.0,1005.2,4.5,89.6,102.0
Odisha,2012,8,Monsoon,32.3,111.6,1020.4,5.9,78.3,140.8
Odisha,2012,9,Monsoon,29.6,99.4,1017.6,4.8,94.7,117.6
Odisha,2012,10,Post-Monsoon,30.6,73.8,1005.8,2.7,9.2,70.3
Odisha,2012,11,Post-Monsoon,31.1,68.8,1007.2,2.3,45.3,85.6
Odisha,2012,12,Winter,25.6,66.2,1017.6,1.8,35.9,63.9
Odisha,2013,1,Winter,27.6,79.9,1004.2,0.6,26.5,103.5
Odisha,2013,2,Winter,31.0,87.6,1011.6,0.7,0.0,35.6
Odisha,2013,3,Pre-Monsoon,33.6,83.4,1019.1,2.7,21.7,40.5
Odisha,2013,4,Pre-Monsoon,34.5,78.6,1015.7,1.5,44.8,85.2
Odisha,2013,5,Pre-Monsoon,31.9,66.7,1017.8,2.3,58.8,90.0
Odisha,2013,6,Monsoon,30.0,92.9,1013.4,3.8,61.3,113.5
Odisha,2013,7,Monsoon,32.7,97.8,1023.6,4.0,100.0,111.2
Odisha,2013,8,Monsoon,29.0,78.9,1009.9,4.0,82.9,114.6
Odisha,2013,9,Monsoon,28.6,89.9,1010.4,2.7,60.3,82.6
Odisha,2013,10,Post-Monsoon,33.9,74.5,1017.6,1.0,52.9,106.0
Odisha,2013,11,Post-Monsoon,27.0,67.4,1016.5,3.1,24.8,47.6
Odisha,2013,12,Winter,25.8,73.9,1021.4,1.7,50.0,60.2
Odisha,2014,1,Winter,25.3,79.5,1019.5,3.4,15.3,30.0
Odisha,2014,2,Winter,28.6,73.3,1005.5,3.0,24.3,68.0
Odisha,2014,3,Pre-Monsoon,37.1,77.8,1022.5,2.6,46.5,73.1
Odisha,2014,4,Pre-Monsoon,34.5,71.0,1001.1,2.4,47.4,69.3
Odisha,2014,5,Pre-Monsoon,35.0,68.7,999.2,2.0,30.4,41.7
Odisha,2014,6,Monsoon,32.2,108.9,1013.9,4.3,71.1,83.4
Odisha,2014,7,Monsoon,29.3,94.0,1016.2,4.7,81.9,86.9
Odisha,2014,8,Monsoon,27.5,98.1,1008.3,3.4,58.4,77.7
Odisha,2014,9,Monsoon,30.6,79.5,1016.3,3.1,77.1,75.3
Odisha,2014,10,Post-Monsoon,32.8,87.3,1003.4,2.4,30.9,59.0
Odisha,2014,11,Post-Monsoon,31.4,70.2,1009.9,1.4,49.8,61.0
Odisha,2014,12,Winter,28.8,70.5,1008.4,1.4,40.4,35.3
Odisha,2015,1,Winter,30.7,62.5,1014.9,4.1,44.0,49.2
Odisha,2015,2,Winter,25.1,61.9,1018.4,4.0,28.4,20.8
Odisha,2015,3,Pre-Monsoon,29.1,65.2,1012.2,4.1,45.1,53.5
Odisha,2015,4,Pre-Monsoon,33.2,68.3,1022.8,2.7,3.5,14.8
Odisha,2015,5,Pre-Monsoon,32.3,68.6,1016.9,2.4,33.8,61.4
Odisha,2015,6,Monsoon,29.6,107.9,1008.3,4.6,70.8,84.4
Odisha,2015,7,Monsoon,31.9,96.5,1007.7,3.4,100.0,87.6
Odisha,2015,8,Monsoon,32.4,80.1,1011.0,4.4,82.1,38.4
Odisha,2015,9,Monsoon,31.3,83.8,1015.3,3.5,62.2,61.9
Odisha,2015,10,Post-Monsoon,28.9,69.2,1004.6,0.7,50.3,37.8
Odisha,2015,11,Post-Monsoon,30.6,79.0,1008.7,1.7,38.4,67.9
Odisha,2015,12,Winter,24.7,71.8,1000.9,2.1,35.5,37.8
Odisha,2016,1,Winter,26.1,61.7,1013.5,3.6,18.5,34.0
Odisha,2016,2,Winter,28.0,82.7,1002.5,2.3,39.2,78.0
Odisha,2016,3,Pre-Monsoon,29.0,77.0,1023.6,2.6,19.5,42.1
Odisha,2016,4,Pre-Monsoon,37.5,80.3,1017.5,2.9,25.1,57.2
Odisha,2016,5,Pre-Monsoon,33.8,77.4,1023.6,3.6,13.7,52.5
Odisha,2016,6,Monsoon,32.5,98.0,1008.6,7.4,55.8,78.3
Odisha,2016,7,Monsoon,31.5,109.9,1007.1,4.2,91.2,135.7
Odisha,2016,8,Monsoon,30.3,97.5,1014.9,5.5,94.4,134.2
Odisha,2016,9,Monsoon,31.6,94.7,1016.4,4.6,75.0,134.2
Odisha,2016,10,Post-Monsoon,34.0,60.9,1013.1,1.8,30.3,63.7
Odisha,2016,11,Post-Monsoon,32.3,72.1,999.6,1.5,48.4,27.4
Odisha,2016,12,Winter,29.4,77.2,1022.2,2.3,4.1,49.3
Odisha,2017,1,Winter,29.5,80.4,1008.4,2.6,27.0,50.1
Odisha,2017,2,Winter,28.9,63.4,1006.7,1.4,12.6,48.4
Odisha,2017,3,Pre-Monsoon,36.3,71.5,1002.5,3.3,60.3,77.2
Odisha,2017,4,Pre-Monsoon,33.0,77.1,1024.4,2.0,15.0,61.2
Odisha,2017,5,Pre-Monsoon,35.6,73.0,1009.1,3.5,42.9,59.2
Odisha,2017,6,Monsoon,31.1,82.2,1017.8,4.2,68.5,96.3
Odisha,2017,7,Monsoon,31.1,100.2,1017.1,4.3,86.5,130.4
Odisha,2017,8,Monsoon,30.1,92.0,1012.0,5.0,69.5,98.2
Odisha,2017,9,Monsoon,34.9,100.5,1007.7,5.1,76.8,126.5
Odisha,2017,10,Post-Monsoon,31.3,82.5,1015.4,2.4,50.6,88.5
Odisha,2017,11,Post-Monsoon,31.2,75.5,1012.3,2.5,26.2,46.3
Odisha,2017,12,Winter,25.0,61.9,1006.8,2.3,36.5,58.2
Odisha,2018,1,Winter,22.3,85.6,1020.6,2.9,63.6,74.5
Odisha,2018,2,Winter,30.8,65.3,1014.7,1.2,35.2,69.2
Odisha,2018,3,Pre-Monsoon,33.7,78.7,1013.7,2.0,26.5,79.2
Odisha,2018,4,Pre-Monsoon,32.7,80.3,1021.6,0.8,52.0,122.4
Odisha,2018,5,Pre-Monsoon,34.5,77.8,1020.3,2.2,37.7,42.5
Odisha,2018,6,Monsoon,31.3,97.0,1016.6,5.6,63.4,91.6
Odisha,2018,7,Monsoon,34.8,91.8,1014.4,4.4,62.7,131.9
Odisha,2018,8,Monsoon,29.9,84.0,1009.8,2.5,65.2,79.3
Odisha,2018,9,Monsoon,32.2,87.6,1019.2,5.9,86.7,109.9
Odisha,2018,10,Post-Monsoon,31.3,60.8,1012.1,1.6,45.4,119.4
Odisha,2018,11,Post-Monsoon,32.0,57.1,1010.5,2.6,36.3,44.5
Odisha,2018,12,Winter,27.5,63.1,1006.4,3.1,19.8,61.9
Odisha,2019,1,Winter,24.3,87.1,1007.6,2.3,40.0,90.9
Odisha,2019,2,Winter,27.3,77.6,1019.7,3.3,32.4,80.2
Odisha,2019,3,Pre-Monsoon,38.7,80.6,1006.5,2.6,30.0,87.1
Odisha,2019,4,Pre-Monsoon,31.5,69.7,1025.7,3.1,0.0,72.7
Odisha,2019,5,Pre-Monsoon,36.2,70.1,1018.0,1.6,27.9,113.4
Odisha,2019,6,Monsoon,30.5,78.0,1012.6,4.4,93.0,151.4
Odisha,2019,7,Monsoon,30.2,101.4,1013.8,3.7,92.3,172.9
Odisha,2019,8,Monsoon,31.0,94.4,1005.5,4.0,75.1,143.8
Odisha,2019,9,Monsoon,33.5,94.7,1019.0,4.5,90.8,168.8
Odisha,2019,10,Post-Monsoon,31.0,72.9,1006.3,3.0,34.4,76.3
Odisha,2019,11,Post-Monsoon,33.2,63.0,1010.0,3.5,39.7,84.0
Odisha,2019,12,Winter,27.5,74.4,1002.4,2.2,59.2,101.3
Odisha,2020,1,Winter,26.4,68.7,1012.4,1.9,42.3,96.2
Odisha,2020,2,Winter,28.5,64.6,1010.6,2.3,41.8,67.7
Odisha,2020,3,Pre-Monsoon,35.8,82.5,1006.1,2.0,27.0,157.7
Odisha,2020,4,Pre-Monsoon,33.1,86.4,1004.1,1.5,24.7,69.0
Odisha,2020,5,Pre-Monsoon,33.5,67.3,1007.3,3.7,53.4,128.9
Odisha,2020,6,Monsoon,32.0,93.7,1009.5,3.5,80.4,121.3
Odisha,2020,7,Monsoon,29.0,102.2,1026.3,4.9,91.6,154.9
Odisha,2020,8,Monsoon,28.3,97.9,1017.0,4.6,71.4,166.8
Odisha,2020,9,Monsoon,29.0,86.8,1005.9,4.6,58.7,107.9
Odisha,2020,10,Post-Monsoon,29.6,70.9,1002.6,2.6,53.7,113.3
Odisha,2020,11,Post-Monsoon,34.1,83.7,1018.4,2.6,35.3,112.3
Odisha,2020,12,Winter,26.2,57.9,1016.4,1.4,20.6,58.0
Odisha,2021,1,Winter,26.8,61.7,1014.2,3.5,18.1,71.3
Odisha,2021,2,Winter,23.9,89.9,1010.1,2.6,6.6,54.0
Odisha,2021,3,Pre-Monsoon,34.5,72.3,1009.1,1.6,52.0,81.9
Odisha,2021,4,Pre-Monsoon,37.1,68.8,1010.0,3.3,10.7,21.5
Odisha,2021,5,Pre-Monsoon,36.2,63.6,1000.3,4.4,14.1,53.0
Odisha,2021,6,Monsoon,31.1,70.5,1011.1,4.9,80.3,120.2
Odisha,2021,7,Monsoon,30.2,98.7,1008.2,3.1,55.5,71.1
Odisha,2021,8,Monsoon,33.0,80.9,1014.9,4.2,73.5,128.6
Odisha,2021,9,Monsoon,30.1,97.9,1013.3,4.3,100.0,104.6
Odisha,2021,10,Post-Monsoon,33.6,78.3,1009.6,4.1,7.3,38.5
Odisha,2021,11,Post-Monsoon,28.6,76.3,1005.2,2.9,32.2,59.9
Odisha,2021,12,Winter,27.8,70.9,1005.4,5.3,27.7,18.2
Odisha,2022,1,Winter,25.3,62.9,1018.8,2.8,41.0,55.6
Odisha,2022,2,Winter,26.4,70.0,1012.4,3.3,40.0,79.1
Odisha,2022,3,Pre-Monsoon,35.0,80.1,1015.0,2.9,52.8,71.0
Odisha,2022,4,Pre-Monsoon,32.3,63.5,1014.3,0.6,41.9,63.8
Odisha,2022,5,Pre-Monsoon,36.3,67.6,1011.6,3.6,55.7,66.9
Odisha,2022,6,Monsoon,31.4,95.4,1015.6,4.2,94.2,88.5
Odisha,2022,7,Monsoon,30.2,96.6,1016.2,5.9,93.0,120.1
Odisha,2022,8,Monsoon,33.6,87.3,1019.5,6.3,93.2,121.3
Odisha,2022,9,Monsoon,30.3,80.8,1015.2,3.4,63.1,69.1
Odisha,2022,10,Post-Monsoon,30.1,72.8,1014.9,1.9,51.0,74.4
Odisha,2022,11,Post-Monsoon,29.4,74.8,1026.7,2.8,29.6,27.3
Odisha,2022,12,Winter,26.6,74.9,1010.3,0.8,22.2,87.7
Odisha,2023,1,Winter,29.9,65.9,1017.7,1.3,56.1,82.2
Odisha,2023,2,Winter,28.9,59.3,1017.7,2.5,47.8,85.0
Odisha,2023,3,Pre-Monsoon,34.1,68.2,1018.5,2.4,21.9,32.7
Odisha,2023,4,Pre-Monsoon,31.0,68.9,1020.7,2.7,27.1,70.8
Odisha,2023,5,Pre-Monsoon,32.3,73.8,1011.7,3.3,11.3,31.6
Odisha,2023,6,Monsoon,27.7,90.9,1021.5,4.0,67.3,117.3
Odisha,2023,7,Monsoon,33.1,92.3,1017.8,3.4,95.7,167.8
Odisha,2023,8,Monsoon,32.0,76.3,1009.1,5.1,68.7,122.5
Odisha,2023,9,Monsoon,32.2,87.3,1013.2,3.6,72.3,93.8
Odisha,2023,10,Post-Monsoon,33.3,89.9,1003.0,0.6,31.3,47.5
Odisha,2023,11,Post-Monsoon,31.1,79.0,1023.5,2.7,32.1,24.1
Odisha,2023,12,Winter,27.1,73.6,1017.5,1.8,28.5,30.4
Odisha,2024,1,Winter,22.4,64.1,1002.0,2.8,27.2,48.7
Odisha,2024,2,Winter,25.0,47.1,1023.6,1.5,28.8,12.8
Odisha,2024,3,Pre-Monsoon,35.9,74.1,1007.2,2.1,60.2,88.3
Odisha,2024,4,Pre-Monsoon,33.6,65.5,999.7,2.3,39.9,93.3
Odisha,2024,5,Pre-Monsoon,29.5,64.0,1008.9,2.5,32.8,58.7
Odisha,2024,6,Monsoon,31.8,85.8,1019.5,4.9,70.2,131.8
Odisha,2024,7,Monsoon,34.1,100.5,991.9,6.1,86.9,173.2
Odisha,2024,8,Monsoon,33.5,105.6,1019.2,5.8,100.0,140.0
Odisha,2024,9,Monsoon,27.9,90.5,1015.7,4.6,56.3,60.5
Odisha,2024,10,Post-Monsoon,29.5,79.5,1024.1,3.4,50.9,77.1
Odisha,2024,11,Post-Monsoon,27.5,69.4,1011.2,2.0,35.8,74.6
Odisha,2024,12,Winter,28.7,70.8,999.7,2.0,35.7,95.6
Telangana,2010,1,Winter,24.9,59.1,1015.0,2.5,49.0,55.4
Telangana,2010,2,Winter,24.8,54.9,1008.5,3.0,24.3,53.5
Telangana,2010,3,Pre-Monsoon,32.8,56.7,1009.8,2.2,36.4,63.3
Telangana,2010,4,Pre-Monsoon,33.0,68.6,1006.1,2.4,11.4,55.3
Telangana,2010,5,Pre-Monsoon,30.8,52.8,1010.4,2.8,26.7,37.0
Telangana,2010,6,Monsoon,32.9,77.3,1009.1,4.2,99.7,117.8
Telangana,2010,7,Monsoon,28.6,69.5,1009.2,3.9,55.8,60.2
Telangana,2010,8,Monsoon,28.3,79.7,1010.3,4.3,94.1,144.8
Telangana,2010,9,Monsoon,29.4,70.0,1006.9,5.2,71.9,89.0
Telangana,2010,10,Post-Monsoon,28.4,48.8,1015.2,1.2,49.9,52.5
Telangana,2010,11,Post-Monsoon,29.7,44.3,1012.9,2.2,34.2,78.3
Telangana,2010,12,Winter,26.4,48.6,1008.0,3.1,54.5,75.2
Telangana,2011,1,Winter,27.4,59.9,1022.9,0.6,45.0,82.4
Telangana,2011,2,Winter,23.3,47.9,1007.0,1.8,27.8,53.0
Telangana,2011,3,Pre-Monsoon,34.7,63.7,1007.1,1.7,54.7,92.1
Telangana,2011,4,Pre-Monsoon,33.2,58.8,1012.8,3.0,30.0,59.5
Telangana,2011,5,Pre-Monsoon,30.0,49.5,1008.3,2.1,21.1,32.6
Telangana,2011,6,Monsoon,27.0,79.4,1012.4,2.8,62.5,99.4
Telangana,2011,7,Monsoon,28.9,69.4,1012.5,4.8,53.5,90.4
Telangana,2011,8,Monsoon,28.4,74.9,1012.8,4.0,59.6,81.8
Telangana,2011,9,Monsoon,33.3,64.1,1024.8,4.2,75.5,67.2
Telangana,2011,10,Post-Monsoon,28.5,51.0,1005.7,2.3,28.9,88.4
Telangana,2011,11,Post-Monsoon,27.7,55.8,1014.7,1.4,45.3,55.9
Telangana,2011,12,Winter,21.0,60.3,1005.2,1.5,45.3,63.4
Telangana,2012,1,Winter,27.8,64.7,1008.5,3.3,23.7,99.0
Telangana,2012,2,Winter,24.6,63.2,1018.9,2.8,24.9,47.3
Telangana,2012,3,Pre-Monsoon,28.7,56.8,1015.4,2.6,0.0,2.6
Telangana,2012,4,Pre-Monsoon,31.5,57.3,1015.0,2.3,44.5,43.5
Telangana,2012,5,Pre-Monsoon,34.2,58.8,1015.6,2.3,62.5,88.9
Telangana,2012,6,Monsoon,28.1,77.0,1018.3,3.9,91.3,119.6
Telangana,2012,7,Monsoon,25.3,77.4,1010.2,5.0,89.2,117.6
Telangana,2012,8,Monsoon,33.3,73.6,1017.4,5.3,73.5,111.6
Telangana,2012,9,Monsoon,28.8,71.6,1003.8,4.7,79.9,128.9
Telangana,2012,10,Post-Monsoon,31.6,52.7,1004.8,2.9,51.7,86.2
Telangana,2012,11,Post-Monsoon,32.2,53.3,1009.7,1.8,34.2,53.8
Telangana,2012,12,Winter,26.4,54.0,1012.1,1.7,49.1,68.4
Telangana,2013,1,Winter,25.7,49.0,1003.7,3.8,43.3,30.1
Telangana,2013,2,Winter,27.5,62.4,1013.9,4.1,38.3,34.1
Telangana,2013,3,Pre-Monsoon,33.7,57.0,1008.8,3.1,10.0,58.5
Telangana,2013,4,Pre-Monsoon,31.2,47.1,1012.2,2.9,37.5,38.5
Telangana,2013,5,Pre-Monsoon,32.0,45.9,1011.4,3.6,34.9,68.1
Telangana,2013,6,Monsoon,32.9,70.3,1011.7,6.7,96.7,81.4
Telangana,2013,7,Monsoon,30.8,75.0,1018.8,3.8,62.4,73.9
Telangana,2013,8,Monsoon,28.9,81.5,1004.7,3.9,48.2,105.7
Telangana,2013,9,Monsoon,32.5,72.4,1010.9,5.0,97.1,124.9
Telangana,2013,10,Post-Monsoon,28.6,42.0,1005.2,2.6,25.2,47.2
Telangana,2013,11,Post-Monsoon,28.9,46.5,1004.8,4.1,48.3,99.3
Telangana,2013,12,Winter,27.1,51.6,1022.3,2.5,38.3,51.8
Telangana,2014,1,Winter,20.1,67.8,1016.4,2.8,34.1,45.3
Telangana,2014,2,Winter,24.8,59.9,1003.9,2.7,43.4,45.6
Telangana,2014,3,Pre-Monsoon,33.7,47.1,1006.2,2.7,45.2,17.1
Telangana,2014,4,Pre-Monsoon,34.0,50.7,1011.7,1.2,22.2,44.0
Telangana,2014,5,Pre-Monsoon,33.1,51.9,1012.2,3.0,41.6,40.7
Telangana,2014,6,Monsoon,32.2,82.8,1015.9,4.6,84.9,82.2
Telangana,2014,7,Monsoon,32.1,82.2,1005.9,3.4,64.5,82.7
Telangana,2014,8,Monsoon,26.8,78.2,1015.5,5.7,77.7,53.2
Telangana,2014,9,Monsoon,28.1,65.5,1009.2,4.3,57.5,77.7
Telangana,2014,10,Post-Monsoon,27.3,65.8,1021.3,3.4,24.6,40.2
Telangana,2014,11,Post-Monsoon,27.4,62.3,1012.5,2.1,16.6,0.0
Telangana,2014,12,Winter,23.9,63.9,1010.2,2.3,44.8,74.4
Telangana,2015,1,Winter,28.7,47.2,999.4,4.9,69.0,61.3
Telangana,2015,2,Winter,23.5,62.7,1012.2,2.4,48.4,54.7
Telangana,2015,3,Pre-Monsoon,30.6,52.4,1017.6,3.0,38.9,51.9
Telangana,2015,4,Pre-Monsoon,32.3,56.4,989.4,2.1,46.5,47.2
Telangana,2015,5,Pre-Monsoon,32.1,46.7,1020.0,3.0,47.4,16.4
Telangana,2015,6,Monsoon,29.7,72.8,1011.0,3.9,69.8,78.5
Telangana,2015,7,Monsoon,26.2,89.2,1016.4,4.5,88.6,62.2
Telangana,2015,8,Monsoon,28.7,74.0,1022.6,4.5,81.8,62.3
Telangana,2015,9,Monsoon,31.0,88.4,1020.0,4.4,85.1,87.3
Telangana,2015,10,Post-Monsoon,31.0,63.9,1020.7,2.4,44.6,40.7
Telangana,2015,11,Post-Monsoon,28.2,52.8,1012.5,0.8,47.9,6.8
Telangana,2015,12,Winter,31.4,67.0,1011.2,2.5,39.5,38.9
Telangana,2016,1,Winter,26.4,53.8,1012.3,2.7,15.3,40.4
Telangana,2016,2,Winter,26.3,56.0,1011.5,3.6,29.7,57.3
Telangana,2016,3,Pre-Monsoon,35.6,54.4,1014.5,2.4,53.6,64.5
Telangana,2016,4,Pre-Monsoon,35.6,54.2,1007.0,3.2,30.4,66.5
Telangana,2016,5,Pre-Monsoon,27.5,55.0,1009.8,1.4,26.7,39.0
Telangana,2016,6,Monsoon,29.9,64.1,1015.2,5.9,79.2,111.9
Telangana,2016,7,Monsoon,32.2,84.9,1026.1,4.0,64.2,107.5
Telangana,2016,8,Monsoon,31.4,81.2,1026.2,4.5,81.4,83.7
Telangana,2016,9,Monsoon,34.3,72.3,1010.8,4.2,65.3,76.7
Telangana,2016,10,Post-Monsoon,29.0,44.1,1007.5,4.4,46.0,78.8
Telangana,2016,11,Post-Monsoon,32.4,69.7,1000.6,1.3,22.9,50.5
Telangana,2016,12,Winter,25.4,51.4,1014.5,2.5,24.2,0.9
Telangana,2017,1,Winter,24.0,50.6,1011.3,1.4,27.6,25.3
Telangana,2017,2,Winter,25.7,46.4,1007.1,1.2,32.7,33.9
Telangana,2017,3,Pre-Monsoon,34.8,58.2,1012.5,1.7,40.7,76.3
Telangana,2017,4,Pre-Monsoon,33.3,67.8,1016.2,3.4,37.0,77.3
Telangana,2017,5,Pre-Monsoon,31.4,51.3,1015.4,2.8,42.6,80.7
Telangana,2017,6,Monsoon,27.2,67.2,1014.6,3.8,100.0,124.8
Telangana,2017,7,Monsoon,29.8,70.9,1009.6,4.5,76.7,90.9
Telangana,2017,8,Monsoon,29.5,85.8,1022.7,4.8,54.9,97.1
Telangana,2017,9,Monsoon,33.1,86.0,1018.1,5.9,75.8,117.5
Telangana,2017,10,Post-Monsoon,28.6,57.3,1022.3,1.9,22.1,45.1
Telangana,2017,11,Post-Monsoon,29.5,60.2,1009.8,4.2,15.7,69.8
Telangana,2017,12,Winter,24.5,40.6,1014.7,2.2,18.4,0.0
Telangana,2018,1,Winter,26.0,62.8,1017.1,2.6,42.2,64.0
Telangana,2018,2,Winter,23.1,43.6,1011.6,2.3,47.8,74.9
Telangana,2018,3,Pre-Monsoon,34.2,52.8,1003.3,2.9,42.9,16.9
Telangana,2018,4,Pre-Monsoon,31.3,49.5,1013.8,1.7,34.4,47.5
Telangana,2018,5,Pre-Monsoon,32.7,49.3,1008.5,1.4,40.7,70.1
Telangana,2018,6,Monsoon,28.5,87.2,1010.8,6.0,65.4,59.7
Telangana,2018,7,Monsoon,30.8,77.0,1013.2,3.9,74.5,90.3
Telangana,2018,8,Monsoon,29.4,81.7,1014.3,5.1,71.5,93.7
Telangana,2018,9,Monsoon,27.7,72.0,989.8,3.9,73.8,117.6
Telangana,2018,10,Post-Monsoon,29.5,57.8,997.7,2.4,9.8,19.3
Telangana,2018,11,Post-Monsoon,29.6,65.2,1015.6,2.5,34.7,46.4
Telangana,2018,12,Winter,24.9,58.4,1003.3,3.1,29.2,73.6
Telangana,2019,1,Winter,27.9,41.6,1008.9,1.6,7.8,9.1
Telangana,2019,2,Winter,30.9,59.9,1026.4,3.3,23.9,47.9
Telangana,2019,3,Pre-Monsoon,34.2,58.5,1009.0,1.0,84.3,125.0
Telangana,2019,4,Pre-Monsoon,32.3,55.9,1011.3,2.6,54.3,91.0
Telangana,2019,5,Pre-Monsoon,30.7,53.7,1009.7,3.9,52.6,94.3
Telangana,2019,6,Monsoon,27.4,65.2,1013.1,4.8,69.4,103.7
Telangana,2019,7,Monsoon,28.8,74.8,996.3,3.4,65.6,159.9
Telangana,2019,8,Monsoon,28.4,76.4,1014.6,5.8,93.9,148.2
Telangana,2019,9,Monsoon,29.0,69.7,1011.3,4.1,83.3,146.0
Telangana,2019,10,Post-Monsoon,31.2,65.1,1026.0,2.6,51.5,81.6
Telangana,2019,11,Post-Monsoon,32.4,63.5,1020.1,2.6,25.0,28.8
Telangana,2019,12,Winter,25.9,67.3,1010.8,3.3,47.7,89.0
Telangana,2020,1,Winter,28.6,31.7,1004.4,1.6,22.7,54.8
Telangana,2020,2,Winter,26.6,58.2,1017.2,1.5,16.7,64.1
Telangana,2020,3,Pre-Monsoon,31.7,42.4,1019.8,3.9,58.4,88.4
